new_date,ma_ck,session,return,title_new
2023-01-19,VAT,return_in_session,0.0,cổ_đông lớn trần kim_phượng đã mua
2023-01-19,VFG,return_before_session,0.0626402826275771,chốt danh_sách cổ_đông chi_trả cổ_tức đợt
2023-01-19,VVN,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-01-27,CEG,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-01-27,HU3,return_in_session,0.0,giải_trình khắc_phục tình_trạng chứng_khoán bị kiểm_soát
2023-01-27,OPC,return_in_session,0.0076045993852192125,báo_cáo tình_hình quản_trị công_ty
2023-01-27,PVG,return_in_session,0.026668247082161273,báo_cáo quản_trị công_ty
2023-01-27,SBT,return_in_session,-0.0034662079764861725,giải_trình biến_động kqkd niên độ
2023-01-27,TCR,return_in_session,0.0,lộ_trình khắc_phục lnst chưa phân_phối
2023-01-27,VST,return_in_session,0.033901551675681416,báo_cáo quản_trị công_ty
2023-01-30,ACM,return_in_session,0.0,đính_chính báo_cáo quản_trị công_ty
2023-01-30,DDM,return_before_session,0.0,giải_trình liên_quan báo_cáo tài_chính
2023-01-30,DHB,return_before_session,0.010582109330537008,đạm hà bắc lãi kỷ_lục gần
2023-01-30,GGG,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-01-30,HAG,return_in_session,-0.017904638385480877,báo_cáo tình_hình quản_trị công_ty
2023-01-30,HVN,return_in_session,-0.021429391455899165,lộ diện doanh_nghiệp lỗ lớn
2023-01-30,JOS,return_in_session,0.0,giải_trình chênh_lệch lợi_nhuận báo_cáo tài_chính
2023-01-30,LTC,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-01-30,MSN,return_before_session,0.012458234922041804,báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi cuối báo_cáo tình_hình thanh_toán gốc lãi kỳ cuối báo_cáo tình_hình thanh_toán gốc lãi cuối
2023-01-30,MSN,return_in_session,-0.028987536873252298,masan group báo lãi_ròng mở mới siêu_thị winmart doanh_thu phúc long vươn gần
2023-01-30,NOS,return_in_session,0.0,lộ diện doanh_nghiệp lỗ lớn
2023-01-30,PVT,return_before_session,0.004750602758597799,giải_trình bctc
2023-01-30,PVY,return_in_session,0.0,lộ diện doanh_nghiệp lỗ lớn
2023-01-30,SBT,return_before_session,-0.00347826437632492,đơn_vị đã cbtt nđ hợp_nhất không_công_bố được báo_cáo mẹ nđ do_đó đơn_vị gửi dữ_liệu mục bất_thường giải_trình biến_động kết_quả kinh_doanh niên độ
2023-01-30,SD5,return_before_session,-0.025001302205417155,báo_cáo quản_trị công_ty
2023-01-30,SII,return_in_session,0.0038535693159899723,lộ diện doanh_nghiệp lỗ lớn
2023-01-30,TCR,return_before_session,-0.028987536873252298,giải_trình chênh_lệch lợi_nhuận bctc hn cty mẹ so cùng kỳ trước
2023-01-30,TNI,return_in_session,0.028528083614538246,lộ diện doanh_nghiệp lỗ lớn
2023-01-30,TNM,return_in_session,0.0,lấy ý_kiến cổ_đông văn_bản
2023-01-30,TSD,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-01-30,UDC,return_before_session,0.010050335853501506,báo_cáo tình_hình quản_trị công_ty
2023-01-30,VOS,return_in_session,0.0183491386681964,lộ diện doanh_nghiệp lỗ lớn
2023-01-31,AMD,return_in_session,0.0595920972022456,báo_cáo tình_hình quản_trị công_ty
2023-01-31,AST,return_before_session,0.006993035490970604,giải_trình báo_cáo tình_hình khắc_phục tình_trạng chứng_khoán bị kiểm_soát giải_trình biến_động kqkd so cùng kỳ trước
2023-01-31,AST,return_in_session,-0.006993035490970525,báo_cáo tình_hình quản_trị công_ty
2023-01-31,CIG,return_in_session,0.03841701610379179,giải_trình lnst so cùng kỳ trước giải_trình phương_án khắc_phục tình_trạng chứng_khoán bị cảnh_báo
2023-01-31,DLG,return_in_session,0.008230499136515444,giải_trình bctc so cùng kỳ trước báo_cáo tình_hình quản_trị công_ty đức long gia lai lỗ kỷ_lục gần trích lập
2023-01-31,DXV,return_in_session,0.0,báo_cáo tình_hình quản_trị công_ty
2023-01-31,GAB,return_before_session,0.0,báo_cáo tình_hình quản_trị công_ty
2023-01-31,HAS,return_in_session,0.0,nghị_quyết hđqt v v thông_qua dự_kiến kế_hoạch doanh_thu lợi_nhuận sau thuế
2023-01-31,HNG,return_in_session,-0.006500564603093428,hagl agrico lỗ kỷ_lục gần lỗ luỹ kế đã ngốn hơn nửa vốn chủ giải_trình biện_pháp lộ_trình khắc_phục tình_trạng chứng_khoán bị cảnh_báo báo_cáo tình_hình quản_trị công_ty
2023-01-31,HNM,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-01-31,HU1,return_before_session,0.0,giải_trình khắc_phục tình_trạng chứng_khoán bị kiểm_soát
2023-01-31,ITA,return_in_session,0.002072539601972375,báo_cáo tình_hình quản_trị công_ty
2023-01-31,JVC,return_in_session,0.005830920310793144,giải_trình biến_động lnst so cùng kỳ trước
2023-01-31,LHG,return_before_session,-0.01642747414194793,báo_cáo tình_hình quản_trị công_ty
2023-01-31,MCG,return_before_session,0.0030816665374081144,báo_cáo tình_hình quản_trị công_ty
2023-01-31,MHC,return_before_session,0.0,báo_cáo tình_hình quản_trị công_ty
2023-01-31,MSN,return_before_session,-0.018803126963096224,báo_cáo tình_hình quản_trị công_ty
2023-01-31,MSN,return_in_session,0.009940439705250935,thông_cáo báo_chí kết_quả kinh_doanh
2023-01-31,MWG,return_before_session,-0.006514681021193754,giải_trình kqkd riêng hợp_nhất báo_cáo tình_hình quản_trị công_ty
2023-01-31,NSC,return_before_session,0.0,báo_cáo tình_hình quản_trị công_ty
2023-01-31,NVT,return_in_session,0.018349138668196617,giải_trình bctc hn cty mẹ so cùng kỳ trước báo_cáo tình_hình quản_trị công_ty
2023-01-31,OGC,return_before_session,-0.012422519998557096,báo_cáo tình_hình khắc_phục tình_trạng chứng_khoán thuộc diện cảnh_báo giải_trình kqkd riêng hợp_nhất báo_cáo tình_hình quản_trị công_ty
2023-01-31,PAN,return_in_session,0.005763704716749913,báo_cáo tình_hình quản_trị công_ty
2023-01-31,PET,return_in_session,0.0670771620888127,báo_cáo tình_hình quản_trị công_ty
2023-01-31,PGC,return_before_session,-0.012422519998557096,báo_cáo tình_hình quản_trị công_ty
2023-01-31,PLX,return_before_session,0.009402352678390334,đăng_ký chào bán báo_cáo tình_hình quản_trị công_ty
2023-01-31,PMG,return_before_session,0.0,báo_cáo tiến_độ khắc_phục tình_trạng chứng_khoán bị kiểm_soát giải_trình kqkd hn riêng so cùng kỳ trước
2023-01-31,PNJ,return_before_session,-0.013100624045698093,đẩy mạnh tích_trữ tồn_kho khi giá vàng tăng mạnh cổ_phiếu vùng đỉnh dịp vía
2023-01-31,PNJ,return_in_session,-0.008830079448272037,báo_cáo tình_hình quản_trị công_ty
2023-01-31,POM,return_before_session,0.02389192142473022,đỗ tiến_sĩ ct hđqt đăng_ký bán
2023-01-31,POW,return_before_session,0.008064559836730495,giải_trình bctc so cùng kỳ trước báo_cáo tình_hình quản_trị công_ty
2023-01-31,POW,return_in_session,-0.00402415029972538,pv power báo lãi cao gấp kỳ lợi_nhuận
2023-01-31,PRT,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-01-31,PTL,return_in_session,0.013072081567352921,giải_trình biến_động kết_quả kinh_doanh hn so
2023-01-31,PVD,return_in_session,0.019231361927887592,giải_trình bctc sau thua_lỗ liên_tiếp drilling báo lãi
2023-01-31,PVT,return_before_session,0.0,báo_cáo tình_hình quản_trị công_ty
2023-01-31,PVV,return_in_session,0.0,công_ty cố phần đầu_tư spx đăng_ký mua
2023-01-31,PXS,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-01-31,QBS,return_before_session,0.0,báo_cáo tình_hình quản_trị công_ty
2023-01-31,RDP,return_before_session,-0.006319136351478546,giải_trình báo_cáo tình_hình khắc_phục tình_trạng chứng_khoán bị cảnh_báo giải_trình bctc hn cty mẹ so cùng kỳ trước
2023-01-31,RIC,return_before_session,0.036367644170875006,báo_cáo quản_trị công_ty
2023-01-31,SAB,return_before_session,-0.015915455305899568,tổ_chức đhđcđ giải_trình bctc giải_trình bctc hợp_nhất
2023-01-31,SAB,return_in_session,0.010638398205055797,báo_cáo tình_hình quản_trị công_ty
2023-01-31,SAM,return_in_session,0.0,báo_cáo tình_hình quản_trị công_ty giải_trình chênh_lệch lợi_nhuận sau thuế so
2023-01-31,SBT,return_in_session,0.010221554071538009,bổ_nhiệm trần quốc thảo giữ chức tgđ báo_cáo tình_hình quản_trị công_ty
2023-01-31,SBV,return_before_session,-0.009132483563272474,báo_cáo tình_hình quản_trị công_ty giải_trình chênh_lệch lnst so cùng kỳ trước doanh_nghiệp kinh_doanh dây thừng duy_nhất sàn chứng_khoán báo lãi thấp kỷ_lục khi
2023-01-31,SDJ,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-01-31,SGT,return_in_session,0.025689486115311085,giải_trình phương_án khắc_phục tình_trạng chứng_khoán bị cảnh_báo báo_cáo tình_hình quản_trị công_ty
2023-01-31,SJD,return_before_session,0.006389798098770988,cbtt tình_hình khắc_phục việc ck bị đưa diện kiểm_soát giải_trình
2023-01-31,SMA,return_before_session,0.03413300636945862,giải_trình kqkd so cùng kỳ trước
2023-01-31,TDH,return_in_session,0.028528083614538246,báo_cáo tình_hình quản_trị công_ty báo_cáo tình_hình khắc_phục tình_trạng chứng_khoán bị kiểm_soát hạn_chế
2023-01-31,TGG,return_before_session,-0.0023781224049673243,giải_trình kqkd hn riêng so cùng kỳ trước
2023-01-31,TGG,return_in_session,0.0,báo_cáo tình_hình quản_trị công_ty
2023-01-31,TH1,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-01-31,TTF,return_in_session,0.0063762171392758435,giải_trình phương_án khắc_phục tình_trạng chứng_khoán bị cảnh_báo
2023-01-31,VCT,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-01-31,VFG,return_before_session,0.022121917087270692,báo_cáo tình_hình quản_trị công_ty
2023-01-31,VOS,return_before_session,0.013544225107757253,biện_pháp lộ_trình khắc_phục tình_trạng chứng_khoán bị cảnh_báo giải_trình chênh_lệch doanh_thu lợi_nhuận
2023-02-01,ABC,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,AMD,return_in_session,0.034786116085415604,trịnh văn quyết bị bắt khiến dn thất_thoát doanh_thu lỗ kỷ_lục
2023-02-01,APT,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,BHT,return_before_session,0.0,thông_báo triệu_tập đại_hội_đồng cổ_đông thường_niên
2023-02-01,CDO,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,CMI,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,CYC,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,DCT,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,DDM,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,DHB,return_before_session,0.0,giải_trình liên_quan báo_cáo tài_chính báo_cáo quản_trị công_ty
2023-02-01,DLR,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,HAS,return_before_session,0.0,báo_cáo tình_hình quản_trị công_ty
2023-02-01,HLG,return_before_session,0.0,báo_cáo quản_trị công_ty giải_trình liên_quan báo_cáo tài_chính công_ty mẹ
2023-02-01,ITA,return_before_session,-0.07076907088820726,buộc thanh_lý hợp_đồng dự_án kiên lương tân_tạo đặng_thị hoàng_yến ghi_nhận doanh_thu âm hàng lỗ ròng kỷ_lục
2023-02-01,ITA,return_in_session,0.0,hđqt thông_qua việc điều_chuyển tiền công_ty bên có
2023-02-01,MCG,return_in_session,-0.02572489123843593,báo_cáo giải_trình kqkd tình_trạng khắc_phục chứng_khoán bị kiểm_soát
2023-02-01,MCI,return_in_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,ONW,return_before_session,0.0,báo_cáo quản_trị công_ty
2023-02-01,PLX,return_before_session,0.008119124438504412,nhà bán_lẻ xăng dầu petrolimex pv oil thu hơn tồn_kho cuối giải_trình bctc so cùng kỳ trước
